provider,company_id,created_at,device,indicator_id,affected_service,latitude,longitude,city_id,country_id,source,asn,provider_id,zip,city,state
spectrum,20024,2026-02-24T18:52:34.648000+00:00,mobile,11,Broadband Internet,28.45,-81.47,4167147.0,89,ip,7018.0,13.0,32819,Orlando,FL
spectrum,20024,2026-02-24T18:52:37.596000+00:00,mobile,11,Broadband Internet,42.62,-73.83,5114831.0,89,ip,11351.0,38177.0,12054,Delmar,NY
spectrum,20024,2026-02-24T18:53:39.948000+00:00,desktop,11,Broadband Internet,44.95,-123.01,5750162.0,89,ip,1798.0,10117.0,97301,Salem,OR
spectrum,20024,2026-02-24T18:53:49.322000+00:00,mobile,641,WiFi,40.6,-122.37,5570160.0,89,device,6167.0,14.0,96003,Redding,CA
spectrum,20024,2026-02-24T18:56:01.037000+00:00,tablet,11,Broadband Internet,39.87,-84.21,4527124.0,89,device,6167.0,14.0,45414,Dayton,OH
spectrum,20024,2026-02-24T18:56:14.420000+00:00,desktop,12,TV,40.75,-74.0,5128581.0,89,ip,393226.0,60854.0,10001,New York,NY
spectrum,20024,2026-02-24T18:56:28.051000+00:00,mobile,8,Mobile Internet,26.23,-98.15,4726440.0,89,device,11427.0,38177.0,78589,San Juan,TX
spectrum,20024,2026-02-24T18:56:37.504000+00:00,mobile,11,Broadband Internet,30.59,-97.85,4705708.0,89,ip,6167.0,14.0,78641,Leander,TX
spectrum,20024,2026-02-24T18:56:53.989000+00:00,mobile,11,Broadband Internet,47.61,-122.33,,89,ip,21928.0,16.0,98101,Seattle,WA
spectrum,20024,2026-02-24T18:57:29.783000+00:00,tablet,11,Broadband Internet,35.0,-78.7,4493343.0,89,device,7018.0,13.0,28391,Stedman,NC
spectrum,20024,2026-02-24T18:58:39.542000+00:00,mobile,8,Mobile Internet,40.7,-73.95,5110302.0,89,ip,6167.0,14.0,11206,Brooklyn,NY
spectrum,20024,2026-02-24T18:58:43.970000+00:00,mobile,641,WiFi,35.55,-81.05,4463523.0,89,device,7018.0,13.0,28037,Denver,NC
spectrum,20024,2026-02-24T18:59:17.129000+00:00,desktop,11,Broadband Internet,33.96,-117.42,5387878.0,89,device,21928.0,16.0,92504,Riverside,CA
spectrum,20024,2026-02-24T19:01:23.592000+00:00,desktop,11,Broadband Internet,35.19,-80.69,4460243.0,89,ip,11426.0,38177.0,28227,Charlotte,NC
spectrum,20024,2026-02-24T19:02:03.873000+00:00,mobile,641,WiFi,28.54,-81.59,4178550.0,89,ip,33363.0,38177.0,34787,Winter Garden,FL
spectrum,20024,2026-02-24T19:02:05.583000+00:00,desktop,11,Broadband Internet,43.08,-87.98,5263045.0,89,ip,10796.0,38177.0,53216,Milwaukee,WI
spectrum,20024,2026-02-24T19:02:27.942000+00:00,mobile,641,WiFi,46.35,-94.18,5019116.0,89,device,20115.0,38177.0,56401,Brainerd,MN
spectrum,20024,2026-02-24T19:03:19.012000+00:00,desktop,641,WiFi,29.48,-98.34,4726206.0,89,ip,11427.0,38177.0,78244,San Antonio,TX
spectrum,20024,2026-02-24T19:04:22.456000+00:00,mobile,641,WiFi,33.75,-84.39,,89,ip,7018.0,13.0,30303,Atlanta,GA
spectrum,20024,2026-02-24T19:05:59.558000+00:00,mobile,11,Broadband Internet,35.41,-80.84,4472370.0,89,device,7018.0,13.0,28078,Huntersville,NC
spectrum,20024,2026-02-24T19:06:19.800000+00:00,mobile,641,WiFi,32.86,-96.81,4684888.0,89,device,21928.0,16.0,75225,Dallas,TX
spectrum,20024,2026-02-24T19:06:53.360000+00:00,desktop,641,WiFi,33.94,-118.0,5409059.0,89,ip,20115.0,38177.0,90603,Whittier,CA
spectrum,20024,2026-02-24T19:07:27.789000+00:00,mobile,641,WiFi,43.12,-76.13,5140405.0,89,ip,6167.0,14.0,13212,Syracuse,NY
spectrum,20024,2026-02-24T19:07:56.905000+00:00,mobile,8,Mobile Internet,29.41,-98.76,4726206.0,89,device,393248.0,9206.0,78245,San Antonio,TX
spectrum,20024,2026-02-24T19:08:08.644000+00:00,mobile,11,Broadband Internet,43.58,-83.88,4985180.0,89,device,20115.0,38177.0,48708,Bay City,MI
spectrum,20024,2026-02-24T19:08:09.325000+00:00,mobile,641,WiFi,34.8,-82.55,4577263.0,89,device,6167.0,14.0,29642,Easley,SC
spectrum,20024,2026-02-24T19:08:12.256000+00:00,mobile,12,TV,37.68,-122.13,5392281.0,89,ip,7018.0,13.0,94580,San Lorenzo,CA
spectrum,20024,2026-02-24T19:08:56.639000+00:00,mobile,874,Mobile signal,43.56,-83.91,4985180.0,89,device,13335.0,118997.0,48706,Bay City,MI
spectrum,20024,2026-02-24T19:08:59.955000+00:00,mobile,11,Broadband Internet,32.74,-96.8,4684888.0,89,ip,6167.0,14.0,75203,Dallas,TX
spectrum,20024,2026-02-24T19:10:27.088000+00:00,mobile,11,Broadband Internet,34.0,-85.24,4186955.0,89,device,21928.0,16.0,30125,Cedartown,GA
spectrum,20024,2026-02-24T19:10:35.554000+00:00,mobile,11,Broadband Internet,28.29,-81.66,4152805.0,89,device,33363.0,38177.0,33897,Davenport,FL
spectrum,20024,2026-02-24T19:10:59.668000+00:00,mobile,641,WiFi,38.04,-84.49,4297999.0,89,device,10796.0,56904.0,40502,Lexington,KY
spectrum,20024,2026-02-24T19:11:05.294000+00:00,mobile,641,WiFi,40.03,-82.91,4509177.0,89,ip,6167.0,14.0,43219,Columbus,OH
spectrum,20024,2026-02-24T19:11:42.932000+00:00,mobile,11,Broadband Internet,40.69,-73.96,5145066.0,89,device,6167.0,14.0,11205,Brooklyn,NY
spectrum,20024,2026-02-24T19:12:02.659000+00:00,mobile,11,Broadband Internet,27.95,-81.73,,89,ip,6167.0,14.0,33880,Winter Haven,FL
spectrum,20024,2026-02-24T19:12:08.578000+00:00,mobile,11,Broadband Internet,40.87,-73.92,5145066.0,89,device,21928.0,16.0,10034,New York,NY
spectrum,20024,2026-02-24T19:12:31.833000+00:00,mobile,874,Mobile signal,43.56,-83.91,4985180.0,89,device,13335.0,118997.0,48706,Bay City,MI
spectrum,20024,2026-02-24T19:13:00+00:00,desktop,874,Mobile signal,38.75,-89.98,4239465.0,89,ip,20115.0,38177.0,62034,Glen Carbon,IL
spectrum,20024,2026-02-24T19:13:17.601000+00:00,mobile,641,WiFi,33.84,-117.91,5323810.0,89,ip,21928.0,16.0,92805,Anaheim,CA
spectrum,20024,2026-02-24T19:13:31.099000+00:00,desktop,11,Broadband Internet,28.05,-81.84,4146389.0,89,device,33363.0,38177.0,33823,Auburndale,FL
spectrum,20024,2026-02-24T19:13:32.109000+00:00,mobile,11,Broadband Internet,32.8,-96.79,4684888.0,89,ip,7018.0,13.0,75204,Dallas,TX
spectrum,20024,2026-02-24T19:14:32.987000+00:00,mobile,11,Broadband Internet,42.17,-122.67,5711789.0,89,device,20115.0,38177.0,97520,Ashland,OR
spectrum,20024,2026-02-24T19:14:47.975000+00:00,mobile,7,TV Streaming,36.17,-86.79,,89,ip,6167.0,14.0,37208,Nashville,TN
spectrum,20024,2026-02-24T19:14:52.509000+00:00,tablet,81,Voice Calls,42.96,-78.9,5110629.0,89,device,11351.0,38177.0,14207,Buffalo,NY
spectrum,20024,2026-02-24T19:16:02.689000+00:00,mobile,11,Broadband Internet,48.2,-114.3,5660340.0,89,ip,33588.0,38177.0,59901,Kalispell,MT
spectrum,20024,2026-02-24T19:16:04.952000+00:00,desktop,641,WiFi,29.5,-98.4,4726206.0,89,ip,11427.0,38177.0,78218,San Antonio,TX
spectrum,20024,2026-02-24T19:17:44.581000+00:00,mobile,7,TV Streaming,34.12,-117.39,5387288.0,89,ip,6167.0,14.0,92376,Rialto,CA
spectrum,20024,2026-02-24T19:17:45.498000+00:00,mobile,874,Mobile signal,40.71,-73.82,5145066.0,89,device,6167.0,14.0,11435,Jamaica,NY
spectrum,20024,2026-02-24T19:20:16.069000+00:00,mobile,12,TV,34.08,-117.45,5349755.0,89,ip,21928.0,16.0,92335,Fontana,CA
spectrum,20024,2026-02-24T19:21:54.789000+00:00,mobile,7,TV Streaming,34.14,-118.27,5352423.0,89,ip,7018.0,126384.0,90039,Los Angeles,CA
spectrum,20024,2026-02-24T19:21:56.140000+00:00,mobile,641,WiFi,35.87,-84.09,4634946.0,89,device,21928.0,16.0,37922,Knoxville,TN
spectrum,20024,2026-02-24T19:23:01.099000+00:00,mobile,641,WiFi,39.79,-86.29,4259418.0,89,ip,21928.0,16.0,46214,Indianapolis,IN
spectrum,20024,2026-02-24T19:23:01.830000+00:00,desktop,11,Broadband Internet,41.48,-84.56,5148533.0,89,device,6167.0,14.0,43506,Bryan,OH
spectrum,20024,2026-02-24T19:23:36+00:00,mobile,641,WiFi,42.93,-83.63,4994320.0,89,ip,6167.0,14.0,48439,Grand Blanc,MI
spectrum,20024,2026-02-24T19:25:23.743000+00:00,desktop,8,Mobile Internet,34.92,-80.73,4497833.0,89,ip,11426.0,38177.0,28173,Waxhaw,NC
spectrum,20024,2026-02-24T19:26:08+00:00,mobile,641,WiFi,39.77,-86.16,,89,ip,21928.0,16.0,46204,Indianapolis,IN
spectrum,20024,2026-02-24T19:26:57+00:00,mobile,8,Mobile Internet,44.75,-85.63,5012495.0,89,device,6167.0,14.0,49684,Traverse City,MI
spectrum,20024,2026-02-24T19:27:06+00:00,mobile,11,Broadband Internet,39.38,-84.19,4518737.0,89,device,10796.0,38177.0,45152,Morrow,OH
spectrum,20024,2026-02-24T19:27:16.340000+00:00,mobile,8,Mobile Internet,29.9,-97.91,4726491.0,89,device,21928.0,16.0,78666,San Marcos,TX
spectrum,20024,2026-02-24T19:27:16.872000+00:00,mobile,641,WiFi,38.38,-85.4,4297238.0,89,device,10796.0,38177.0,40031,La Grange,KY
spectrum,20024,2026-02-24T19:27:52+00:00,mobile,8,Mobile Internet,35.21,-80.86,4460243.0,89,device,7018.0,13.0,28203,Charlotte,NC
spectrum,20024,2026-02-24T19:28:34.490000+00:00,mobile,11,Broadband Internet,39.5,-119.83,5511077.0,89,device,7018.0,13.0,89509,Reno,NV
spectrum,20024,2026-02-24T19:28:48+00:00,mobile,641,WiFi,38.71,-90.28,4407066.0,89,ip,6167.0,14.0,63136,Saint Louis,MO
spectrum,20024,2026-02-24T19:29:12+00:00,mobile,11,Broadband Internet,41.94,-71.29,4929399.0,89,ip,21928.0,16.0,2703,Attleboro,MA
spectrum,20024,2026-02-24T19:30:35+00:00,mobile,12,TV,43.44,-84.0,5007989.0,89,device,6167.0,14.0,48603,Saginaw,MI
spectrum,20024,2026-02-24T19:31:27+00:00,desktop,11,Broadband Internet,33.96,-117.42,5387878.0,89,device,21928.0,16.0,92504,Riverside,CA
spectrum,20024,2026-02-24T19:31:51+00:00,mobile,641,WiFi,34.83,-84.79,4187435.0,89,device,7018.0,13.0,30705,Chatsworth,GA
spectrum,20024,2026-02-24T19:31:54+00:00,desktop,641,WiFi,28.11,-82.74,4167545.0,89,device,33363.0,38177.0,34684,Palm Harbor,FL
spectrum,20024,2026-02-24T19:33:04+00:00,desktop,12,TV,38.01,-84.42,4297983.0,89,ip,10796.0,38177.0,40509,Lexington,KY
spectrum,20024,2026-02-24T19:33:05+00:00,desktop,11,Broadband Internet,32.79,-96.83,4684888.0,89,ip,62240.0,24535.0,75207,Dallas,TX
spectrum,20024,2026-02-24T19:34:04+00:00,mobile,641,WiFi,41.48,-81.7,5150529.0,89,device,6167.0,14.0,44113,Cleveland,OH
spectrum,20024,2026-02-24T19:35:25+00:00,mobile,641,WiFi,39.08,-108.49,5423573.0,89,ip,33588.0,38177.0,81504,Grand Junction,CO
spectrum,20024,2026-02-24T19:35:28+00:00,mobile,874,Mobile signal,43.08,-76.15,5140405.0,89,ip,6167.0,14.0,13208,Syracuse,NY
spectrum,20024,2026-02-24T19:35:42+00:00,mobile,641,WiFi,34.18,-118.43,5405693.0,89,ip,20001.0,38177.0,91401,Van Nuys,CA
spectrum,20024,2026-02-24T19:36:34+00:00,mobile,11,Broadband Internet,28.57,-81.41,4167147.0,89,device,6167.0,14.0,32804,Orlando,FL
spectrum,20024,2026-02-24T19:36:44+00:00,mobile,641,WiFi,32.53,-94.79,4707814.0,89,device,7018.0,13.0,75604,Longview,TX
spectrum,20024,2026-02-24T19:36:54+00:00,mobile,11,Broadband Internet,44.76,-85.61,5012495.0,89,device,7018.0,13.0,49686,Traverse City,MI
spectrum,20024,2026-02-24T19:37:22+00:00,desktop,11,Broadband Internet,36.17,-86.79,4644585.0,89,ip,147049.0,126513.0,37208,Nashville,TN
spectrum,20024,2026-02-24T19:38:46+00:00,mobile,641,WiFi,45.65,-111.03,5641727.0,89,device,54113.0,118997.0,59715,Bozeman,MT
spectrum,20024,2026-02-24T19:39:42+00:00,mobile,11,Broadband Internet,28.6,-81.35,4178560.0,89,ip,54113.0,118997.0,32789,Winter Park,FL
spectrum,20024,2026-02-24T19:40:40+00:00,desktop,8,Mobile Internet,32.78,-96.8,4684888.0,89,ip,55256.0,55062.0,75202,Dallas,TX
spectrum,20024,2026-02-24T19:42:12+00:00,desktop,641,WiFi,28.5,-81.53,4178501.0,89,ip,33363.0,38177.0,34786,Windermere,FL
spectrum,20024,2026-02-24T19:42:13+00:00,mobile,8,Mobile Internet,42.43,-83.25,4990729.0,89,ip,6167.0,14.0,48219,Detroit,MI
spectrum,20024,2026-02-24T19:44:32+00:00,mobile,12,TV,30.48,-90.12,4321005.0,89,device,21928.0,16.0,70433,Covington,LA
spectrum,20024,2026-02-24T19:44:38+00:00,mobile,11,Broadband Internet,32.73,-96.91,4684888.0,89,ip,21928.0,16.0,75211,Dallas,TX
spectrum,20024,2026-02-24T19:44:42+00:00,desktop,11,Broadband Internet,34.05,-118.18,5368361.0,89,ip,21928.0,16.0,90063,Los Angeles,CA
spectrum,20024,2026-02-24T19:46:03+00:00,mobile,641,WiFi,40.81,-73.97,5128581.0,89,ip,6167.0,14.0,,,
spectrum,20024,2026-02-24T19:46:22+00:00,desktop,874,Mobile signal,43.98,-83.96,5011020.0,89,ip,20115.0,38177.0,48658,Standish,MI
spectrum,20024,2026-02-24T19:46:25+00:00,mobile,641,WiFi,37.54,-75.79,4777784.0,89,device,6167.0,14.0,23420,Painter,VA
spectrum,20024,2026-02-24T19:47:05+00:00,mobile,641,WiFi,39.11,-94.67,4273837.0,89,ip,21928.0,16.0,66102,Kansas City,KS
spectrum,20024,2026-02-24T19:47:26+00:00,desktop,11,Broadband Internet,34.03,-117.04,5411046.0,89,ip,20001.0,38177.0,92399,Yucaipa,CA
spectrum,20024,2026-02-24T19:47:51+00:00,mobile,12,TV,34.52,-117.25,5324363.0,89,device,6167.0,14.0,92307,Apple Valley,CA
spectrum,20024,2026-02-24T19:48:18+00:00,desktop,11,Broadband Internet,32.87,-96.99,4689505.0,89,device,7018.0,13.0,75038,Irving,TX
spectrum,20024,2026-02-24T19:49:05+00:00,mobile,11,Broadband Internet,44.65,-93.17,5026321.0,89,device,21928.0,16.0,55024,Farmington,MN
spectrum,20024,2026-02-24T19:49:20+00:00,mobile,7,TV Streaming,33.67,-116.31,5364079.0,89,device,20001.0,38177.0,92253,La Quinta,CA
spectrum,20024,2026-02-24T19:49:23+00:00,mobile,11,Broadband Internet,33.84,-78.67,4589446.0,89,device,6167.0,14.0,29582,North Myrtle Beach,SC
spectrum,20024,2026-02-24T19:50:31+00:00,mobile,641,WiFi,32.87,-96.79,4684888.0,89,ip,7018.0,13.0,75225,Dallas,TX
spectrum,20024,2026-02-24T19:53:03+00:00,mobile,119,Billing,30.48,-97.82,4679867.0,89,device,11427.0,38177.0,78613,Cedar Park,TX
spectrum,20024,2026-02-24T19:53:36+00:00,mobile,641,WiFi,33.96,-118.34,5359488.0,89,ip,54113.0,118997.0,90305,Inglewood,CA
spectrum,20024,2026-02-24T19:54:43+00:00,mobile,8,Mobile Internet,33.75,-84.39,,89,ip,7018.0,13.0,30303,Atlanta,GA
spectrum,20024,2026-02-24T19:56:08+00:00,mobile,11,Broadband Internet,34.02,-80.46,4576268.0,89,device,11426.0,38177.0,29040,Dalzell,SC
spectrum,20024,2026-02-24T19:56:57+00:00,mobile,11,Broadband Internet,34.12,-117.56,5385955.0,89,device,21928.0,16.0,91730,Rancho Cucamonga,CA
spectrum,20024,2026-02-24T19:57:32+00:00,mobile,641,WiFi,40.56,-74.13,5145066.0,89,device,12271.0,38177.0,10306,Staten Island,NY
spectrum,20024,2026-02-24T19:59:32+00:00,desktop,11,Broadband Internet,30.54,-97.55,4699626.0,89,ip,6167.0,14.0,78634,Hutto,TX
spectrum,20024,2026-02-24T20:00:30+00:00,desktop,11,Broadband Internet,29.89,-97.87,4726491.0,89,device,6167.0,14.0,78656,Maxwell,TX
spectrum,20024,2026-02-24T20:00:34+00:00,mobile,11,Broadband Internet,41.52,-81.4,5155534.0,89,device,21928.0,16.0,44040,Gates Mills,OH
spectrum,20024,2026-02-24T20:01:03+00:00,mobile,641,WiFi,33.67,-117.3,5364499.0,89,device,21928.0,16.0,92532,Lake Elsinore,CA
spectrum,20024,2026-02-24T20:01:47+00:00,mobile,11,Broadband Internet,33.93,-118.25,5368361.0,89,ip,6167.0,14.0,90059,Los Angeles,CA
spectrum,20024,2026-02-24T20:02:14+00:00,mobile,641,WiFi,44.25,-85.4,4987617.0,89,ip,20115.0,38177.0,49601,Cadillac,MI
spectrum,20024,2026-02-24T20:04:58+00:00,mobile,11,Broadband Internet,43.17,-77.69,5134086.0,89,ip,6167.0,14.0,14606,Rochester,NY
spectrum,20024,2026-02-24T20:05:00+00:00,desktop,11,Broadband Internet,33.69,-117.3,5364499.0,89,ip,20001.0,56904.0,92532,Lake Elsinore,CA
spectrum,20024,2026-02-24T20:06:39+00:00,mobile,641,WiFi,32.66,-96.82,4684888.0,89,device,21928.0,16.0,75241,Dallas,TX
spectrum,20024,2026-02-24T20:06:58+00:00,mobile,641,WiFi,34.03,-118.28,5368361.0,89,ip,6167.0,14.0,90007,Los Angeles,CA
spectrum,20024,2026-02-24T20:07:16+00:00,mobile,7,TV Streaming,35.4,-119.13,5325738.0,89,ip,33363.0,38177.0,93312,Bakersfield,CA
spectrum,20024,2026-02-24T20:08:42+00:00,mobile,11,Broadband Internet,33.73,-117.91,5392900.0,89,ip,21928.0,16.0,92704,Santa Ana,CA
spectrum,20024,2026-02-24T20:09:10+00:00,mobile,81,Voice Calls,38.05,-87.36,4255673.0,89,device,10796.0,38177.0,47601,Boonville,IN
spectrum,20024,2026-02-24T20:09:15+00:00,mobile,11,Broadband Internet,31.9,-106.59,5520993.0,89,device,6167.0,14.0,79932,El Paso,TX
spectrum,20024,2026-02-24T20:09:59+00:00,mobile,11,Broadband Internet,33.9,-98.52,4741752.0,89,device,7018.0,13.0,76309,Wichita Falls,TX
spectrum,20024,2026-02-24T20:11:24+00:00,mobile,11,Broadband Internet,32.66,-97.03,4694482.0,89,ip,6167.0,14.0,75052,Grand Prairie,TX
spectrum,20024,2026-02-24T20:11:33+00:00,mobile,11,Broadband Internet,27.44,-99.47,4705349.0,89,device,7018.0,13.0,78046,Laredo,TX
spectrum,20024,2026-02-24T20:11:49+00:00,mobile,11,Broadband Internet,35.29,-81.28,4455080.0,89,device,21928.0,16.0,28016,Bessemer City,NC
spectrum,20024,2026-02-24T20:12:02+00:00,mobile,11,Broadband Internet,34.6,-118.23,5380698.0,89,ip,20001.0,38177.0,93551,Palmdale,CA
spectrum,20024,2026-02-24T20:12:35+00:00,mobile,8,Mobile Internet,34.44,-118.55,5405288.0,89,device,7018.0,13.0,91354,Valencia,CA
spectrum,20024,2026-02-24T20:14:06+00:00,mobile,641,WiFi,42.79,-85.52,4987661.0,89,device,21928.0,16.0,49316,Caledonia,MI
spectrum,20024,2026-02-24T20:14:30+00:00,desktop,12,TV,34.53,-117.21,5324363.0,89,ip,5650.0,10.0,92307,Apple Valley,CA
spectrum,20024,2026-02-24T20:14:55+00:00,mobile,641,WiFi,43.04,-87.91,,89,ip,6614.0,142254.0,53202,Milwaukee,WI
spectrum,20024,2026-02-24T20:15:40+00:00,mobile,641,WiFi,28.17,-81.5,4160983.0,89,device,6167.0,14.0,34758,Kissimmee,FL
spectrum,20024,2026-02-24T20:16:16+00:00,tablet,11,Broadband Internet,35.49,-81.17,4475995.0,89,ip,20115.0,38177.0,28092,Lincolnton,NC
spectrum,20024,2026-02-24T20:16:31+00:00,mobile,12,TV,38.92,-90.2,4239509.0,89,device,6167.0,14.0,62002,Alton,IL
spectrum,20024,2026-02-24T20:17:53+00:00,mobile,12,TV,38.8,-90.34,4386802.0,89,ip,7018.0,126384.0,63031,Florissant,MO
spectrum,20024,2026-02-24T20:18:21+00:00,mobile,641,WiFi,40.76,-99.14,5071348.0,89,ip,13807.0,433.0,68845,Kearney,NE
spectrum,20024,2026-02-24T20:18:58+00:00,mobile,11,Broadband Internet,32.92,-96.78,4684888.0,89,device,21928.0,16.0,75230,Dallas,TX
spectrum,20024,2026-02-24T20:19:08+00:00,mobile,11,Broadband Internet,35.47,-81.0,4463523.0,89,device,6167.0,14.0,28037,Denver,NC
spectrum,20024,2026-02-24T20:19:35+00:00,mobile,7,TV Streaming,47.67,-122.37,5809844.0,89,ip,6167.0,14.0,98107,Seattle,WA
spectrum,20024,2026-02-24T20:19:44+00:00,mobile,81,Voice Calls,42.8,-73.93,5136454.0,89,device,11351.0,38177.0,12307,Schenectady,NY
spectrum,20024,2026-02-24T20:20:17+00:00,mobile,11,Broadband Internet,32.66,-96.82,4684888.0,89,device,7018.0,13.0,75241,Dallas,TX
spectrum,20024,2026-02-24T20:20:38+00:00,mobile,11,Broadband Internet,29.42,-98.53,4726206.0,89,ip,21928.0,119149.0,78207,San Antonio,TX
spectrum,20024,2026-02-24T20:21:00+00:00,mobile,641,WiFi,28.52,-81.45,4167147.0,89,ip,7018.0,13.0,32811,Orlando,FL
spectrum,20024,2026-02-24T20:21:14+00:00,desktop,641,WiFi,33.92,-117.24,5374732.0,89,ip,20001.0,38177.0,92553,Moreno Valley,CA
spectrum,20024,2026-02-24T20:21:22+00:00,mobile,8,Mobile Internet,33.82,-117.86,5379513.0,89,device,6167.0,14.0,92865,Orange,CA
spectrum,20024,2026-02-24T20:21:43+00:00,desktop,641,WiFi,43.34,-83.74,4993321.0,89,ip,20115.0,38177.0,48734,Frankenmuth,MI
spectrum,20024,2026-02-24T20:22:47+00:00,mobile,641,WiFi,34.25,-118.42,5380462.0,89,ip,21928.0,16.0,91331,Pacoima,CA
spectrum,20024,2026-02-24T20:23:30+00:00,mobile,641,WiFi,34.25,-118.42,5380462.0,89,ip,21928.0,16.0,91331,Pacoima,CA
spectrum,20024,2026-02-24T20:23:30+00:00,mobile,641,WiFi,40.56,-85.69,4163456.0,89,device,6167.0,14.0,46952,Marion,IN
spectrum,20024,2026-02-24T20:23:44+00:00,desktop,11,Broadband Internet,30.28,-97.68,4671654.0,89,ip,7018.0,13.0,78721,Austin,TX
spectrum,20024,2026-02-24T20:24:18+00:00,mobile,11,Broadband Internet,45.12,-95.06,5052916.0,89,device,20115.0,38177.0,56201,Willmar,MN
spectrum,20024,2026-02-24T20:24:54+00:00,desktop,8,Mobile Internet,30.32,-97.69,4671654.0,89,device,21928.0,16.0,78723,Austin,TX
spectrum,20024,2026-02-24T20:26:04+00:00,mobile,11,Broadband Internet,38.05,-84.54,4297999.0,89,device,7018.0,13.0,40504,Lexington,KY
spectrum,20024,2026-02-24T20:26:20+00:00,mobile,11,Broadband Internet,21.33,-158.01,5855051.0,89,ip,21928.0,16.0,96706,Ewa Beach,HI
spectrum,20024,2026-02-24T20:26:23+00:00,mobile,641,WiFi,36.09,-80.27,4499612.0,89,device,21928.0,16.0,27103,Winston Salem,NC
spectrum,20024,2026-02-24T20:27:09+00:00,mobile,641,WiFi,42.33,-71.09,4930956.0,89,ip,6167.0,14.0,2119,Roxbury,MA
spectrum,20024,2026-02-24T20:27:11+00:00,desktop,11,Broadband Internet,33.37,-84.81,4212684.0,89,ip,20115.0,38177.0,30263,Newnan,GA
spectrum,20024,2026-02-24T20:28:15+00:00,mobile,641,WiFi,48.48,-116.85,5589472.0,89,ip,13335.0,118997.0,83821,Coolin,ID
spectrum,20024,2026-02-24T20:29:11+00:00,mobile,12,TV,28.17,-81.84,4168985.0,89,device,6167.0,14.0,33868,Polk City,FL
spectrum,20024,2026-02-24T20:30:37+00:00,mobile,11,Broadband Internet,35.62,-81.32,4470778.0,89,device,6167.0,14.0,28658,Newton,NC
spectrum,20024,2026-02-24T20:30:40+00:00,mobile,8,Mobile Internet,32.92,-96.77,4684888.0,89,ip,7018.0,13.0,75251,Dallas,TX
spectrum,20024,2026-02-24T20:31:07+00:00,mobile,8,Mobile Internet,42.25,-71.8,4956184.0,89,device,21928.0,16.0,1610,Worcester,MA
spectrum,20024,2026-02-24T20:31:33+00:00,tablet,641,WiFi,35.5,-86.08,4639224.0,89,ip,20115.0,38177.0,37355,Manchester,TN
spectrum,20024,2026-02-24T20:31:55+00:00,mobile,874,Mobile signal,43.64,-84.27,5001929.0,89,ip,20115.0,38177.0,48640,Midland,MI
spectrum,20024,2026-02-24T20:32:29+00:00,mobile,641,WiFi,36.1,-80.26,4499612.0,89,device,6167.0,14.0,27101,Winston Salem,NC
spectrum,20024,2026-02-24T20:33:23+00:00,desktop,11,Broadband Internet,33.99,-118.23,5358736.0,89,device,21928.0,16.0,90255,Huntington Park,CA
spectrum,20024,2026-02-24T20:33:33+00:00,mobile,11,Broadband Internet,29.69,-98.46,4726206.0,89,device,147049.0,126513.0,78260,San Antonio,TX
spectrum,20024,2026-02-24T20:34:10+00:00,mobile,641,WiFi,35.18,-80.85,4460243.0,89,ip,21928.0,16.0,28209,Charlotte,NC
spectrum,20024,2026-02-24T20:35:37+00:00,mobile,11,Broadband Internet,29.59,-81.2,4167538.0,89,device,6167.0,14.0,32137,Palm Coast,FL
spectrum,20024,2026-02-24T20:36:20+00:00,mobile,11,Broadband Internet,32.05,-94.45,4679272.0,89,device,7018.0,13.0,75633,Carthage,TX
spectrum,20024,2026-02-24T20:36:47+00:00,mobile,11,Broadband Internet,38.71,-90.31,4407066.0,89,ip,21928.0,16.0,63121,Saint Louis,MO
spectrum,20024,2026-02-24T20:37:52+00:00,mobile,11,Broadband Internet,39.18,-119.8,5501344.0,89,device,6167.0,14.0,89703,Carson City,NV
spectrum,20024,2026-02-24T20:38:34+00:00,mobile,11,Broadband Internet,42.33,-89.03,4900579.0,89,ip,6167.0,14.0,61111,Loves Park,IL
spectrum,20024,2026-02-24T20:39:31+00:00,mobile,11,Broadband Internet,34.66,-78.73,4464186.0,89,device,6167.0,14.0,28332,Dublin,NC
spectrum,20024,2026-02-24T20:39:48+00:00,mobile,11,Broadband Internet,40.78,-73.98,5145066.0,89,device,15169.0,120954.0,10023,New York,NY
spectrum,20024,2026-02-24T20:40:50+00:00,desktop,641,WiFi,34.08,-117.45,5349755.0,89,ip,21928.0,16.0,92335,Fontana,CA
